partition,class,feature,n,mean,std,min,p50,p99,max
seed_train,all,pkt_size_avg,428862,197.11903736798817,228.0976399176579,0.0,108.5,1070.30857788086,3893.333251953125
seed_train,benign,flow_duration,425861,20187206.150192197,38488038.2224019,1.0,172005.0,118708161.60000001,119999984.0
seed_train,benign,fwd_packets,425861,10.790985791138423,58.06131152193602,1.0,4.0,95.0,22818.0
seed_train,benign,bwd_packets,425861,11.628958744754744,74.10772251848972,0.0,2.0,125.0,28429.0
seed_train,benign,fwd_bytes,425861,992.3345105562613,6732.713353878773,0.0,144.0,11998.0,2428415.0
seed_train,benign,bwd_bytes,425861,11680.190670195205,139644.43107929605,0.0,320.0,186278.40000000084,52923444.0
seed_train,benign,fwd_pkt_len_max,425861,338.4201676133762,625.0589307651152,0.0,56.0,2917.0,24820.0
seed_train,benign,fwd_pkt_len_min,425861,20.843136610302423,41.04748577754384,0.0,0.0,78.0,2293.0
seed_train,benign,fwd_pkt_len_mean,425861,75.45596593713266,132.25189208016005,0.0,45.0,563.659985351566,4672.0
seed_train,benign,bwd_pkt_len_max,425861,805.7106285853835,1080.2605315164074,0.0,170.0,4380.0,11680.0
seed_train,benign,bwd_pkt_len_min,425861,56.47487090858285,81.19202050303943,0.0,2.0,284.0,2896.0
seed_train,benign,bwd_pkt_len_mean,425861,301.51031796984853,382.88090472181847,0.0,135.0,1737.8396240234395,3735.73681640625
seed_train,benign,flow_bytes_per_s,425861,390572.051055253,7063744.64943416,0.0,3585.38720703125,2675774.2500000163,2071000064.0
seed_train,benign,flow_pkts_per_s,425861,6528.5673646393525,55181.10523219527,0.016708893701434135,41.11166000366211,62500.0,3000000.0
seed_train,benign,flow_iat_mean,425861,1368748.6031337,4528575.107930343,0.5,32137.666015625,28611768.40000002,120000000.0
seed_train,benign,flow_iat_std,425861,2705862.893244238,7962809.918572757,0.0,35694.6796875,49200000.0,84800264.0
seed_train,benign,flow_iat_max,425861,7308605.835009545,17699683.62571746,1.0,97494.0,93404414.4000002,120000000.0
seed_train,benign,flow_iat_min,425861,27586.08595762467,882583.805400434,0.0,3.0,266955.2000000011,120000000.0
seed_train,benign,fwd_iat_mean,425861,3280754.710272116,12795837.059215875,0.0,14530.5,84000000.0,120000000.0
seed_train,benign,bwd_iat_mean,425861,3257480.9958874076,12812143.63941767,0.0,3264.868896484375,83534587.20000008,120000000.0
seed_train,benign,syn_flag_count,425861,0.030728336241167893,0.17258072196226792,0.0,0.0,1.0,1.0
seed_train,benign,psh_flag_count,425861,0.43591453549397574,0.49587604624446935,0.0,0.0,1.0,1.0
seed_train,benign,ack_flag_count,425861,0.09207934044206913,0.28913791779326115,0.0,0.0,1.0,1.0
seed_train,benign,down_up_ratio,425861,0.6427848523344472,0.5699356560774713,0.0,1.0,2.0,108.0
seed_train,benign,pkt_size_avg,425861,198.26906468090667,228.4663742266529,0.0,109.0,1071.242895507813,3893.333251953125
seed_train,attack,flow_duration,3001,8058573.859380207,5335938.43270417,1.0,9033154.0,14564124.0,119816720.0
seed_train,attack,fwd_packets,3001,11.058647117627457,7.226328212120553,1.0,9.0,26.0,33.0
seed_train,attack,bwd_packets,3001,16.826391202932356,11.059268245874039,0.0,15.0,36.0,43.0
seed_train,attack,fwd_bytes,3001,633.5171609463512,878.3374432608418,0.0,108.0,2200.0,3832.0
seed_train,attack,bwd_bytes,3001,890.8817060979674,1209.046043604917,0.0,188.0,2905.0,5673.0
seed_train,attack,fwd_pkt_len_max,3001,199.8713762079307,282.11116463904926,0.0,24.0,640.0,1432.0
seed_train,attack,fwd_pkt_len_min,3001,0.039320226591136286,0.8419523599914964,0.0,0.0,0.0,24.0
seed_train,attack,fwd_pkt_len_mean,3001,34.38584315915856,38.469269219474754,0.0,12.0,105.68421173095703,174.18182373046875
seed_train,attack,bwd_pkt_len_max,3001,298.0339886704432,431.28362012800994,0.0,34.0,976.0,976.0
seed_train,attack,bwd_pkt_len_min,3001,0.0,0.0,0.0,0.0,0.0,0.0
seed_train,attack,bwd_pkt_len_mean,3001,31.741869295330613,37.18724653004607,0.0,12.533333778381348,120.89473724365234,200.89999389648438
seed_train,attack,flow_bytes_per_s,3001,42792.59253125189,515579.88881025574,0.0,36.44839096069336,424242.4375,14000000.0
seed_train,attack,flow_pkts_per_s,3001,9392.182857433545,95471.12021080618,0.2504756450653076,3.1802682876586914,100000.0,3000000.0
seed_train,attack,flow_iat_mean,3001,265745.0503771711,183158.92346836915,0.5,328110.125,444526.8125,4130073.5
seed_train,attack,flow_iat_std,3001,705350.9116945447,660180.4153507837,0.0,858887.75,1157202.25,21400000.0
seed_train,attack,flow_iat_max,3001,2400837.800399867,3176771.318463154,1.0,2800194.0,3750865.0,115000000.0
seed_train,attack,flow_iat_min,3001,70.15828057314229,1401.8032555069415,0.0,3.0,124.0,39853.0
seed_train,attack,fwd_iat_mean,3001,520991.17269764247,296854.97932036483,0.0,622885.875,877551.75,2608063.5
seed_train,attack,bwd_iat_mean,3001,440591.7927175317,318813.36138258723,0.0,539031.3125,736299.625,7987775.5
seed_train,attack,syn_flag_count,3001,0.1749416861046318,0.37991721804558987,0.0,0.0,1.0,1.0
seed_train,attack,psh_flag_count,3001,0.7957347550816395,0.4031636821897562,0.0,1.0,1.0,1.0
seed_train,attack,ack_flag_count,3001,0.20426524491836054,0.4031636821897562,0.0,0.0,1.0,1.0
seed_train,attack,down_up_ratio,3001,0.8263912029323559,0.3787727321869536,0.0,1.0,1.0,1.0
seed_train,attack,pkt_size_avg,3001,33.92284226409597,36.301554417864715,0.0,12.375,111.0882339477539,156.85000610351562
prod_benign,all,flow_duration,167208,25999714.957101334,42200915.00878249,1.0,364468.0,118996656.88,120000000.0
prod_benign,all,fwd_packets,167208,12.710665757619253,280.26172627850667,1.0,4.0,112.0,112141.0
prod_benign,all,bwd_packets,167208,14.212902492703698,393.50367226786864,0.0,3.0,153.0,157388.0
prod_benign,all,fwd_bytes,167208,1435.216688196737,8549.476849633238,0.0,280.0,14761.579999999958,820328.0
prod_benign,all,bwd_bytes,167208,16090.877840773168,988233.9897011768,0.0,382.0,237812.57999999996,399000000.0
prod_benign,all,fwd_pkt_len_max,167208,477.71492392708484,1065.194984328132,0.0,180.0,5792.0,24820.0
prod_benign,all,fwd_pkt_len_min,167208,19.49365460982728,46.14158824378703,0.0,0.0,77.0,2065.0
prod_benign,all,fwd_pkt_len_mean,167208,112.15082912581421,261.5296110926313,0.0,47.0,1656.4285888671875,4640.7578125
prod_benign,all,bwd_pkt_len_max,167208,877.5599672264485,1095.523373630668,0.0,213.0,4380.0,19530.0
prod_benign,all,bwd_pkt_len_min,167208,53.02097985742309,79.62603607964229,0.0,2.0,274.0,1460.0
prod_benign,all,bwd_pkt_len_mean,167208,315.6055372581091,377.50201195607616,0.0,149.0,1752.0555468749994,3675.0556640625
prod_benign,all,flow_bytes_per_s,167208,386429.6790682281,7708454.743214,0.0,2158.589111328125,2619573.2624999858,1450000000.0
prod_benign,all,flow_pkts_per_s,167208,5071.845873033763,44896.914564533494,0.019282525405287743,19.8939151763916,45940.43917968385,3000000.0
prod_benign,all,flow_iat_mean,167208,1567037.7559485491,4402229.462978164,0.5,67437.4609375,27400000.0,104000000.0
prod_benign,all,flow_iat_std,167208,3372179.2484477693,8356715.3049046835,0.0,77930.55078125,47300000.0,84800000.0
prod_benign,all,flow_iat_max,167208,9793356.195493039,21065723.082390293,1.0,218460.5,99500000.0,120000000.0
prod_benign,all,flow_iat_min,167208,20234.492308980432,580169.41806093,0.0,3.0,281702.40999999974,104000000.0
prod_benign,all,fwd_iat_mean,167208,3670451.735797019,12484278.247937784,0.0,32466.37109375,81192999.9999993,120000000.0
prod_benign,all,bwd_iat_mean,167208,3708873.6387524987,12562160.445650266,0.0,15704.91943359375,81000000.0,120000000.0
prod_benign,all,syn_flag_count,167208,0.0426056169561265,0.20196628025468588,0.0,0.0,1.0,1.0
prod_benign,all,psh_flag_count,167208,0.45927228362279315,0.49833849251156365,0.0,0.0,1.0,1.0
prod_benign,all,ack_flag_count,167208,0.11442634323716569,0.3183283763828415,0.0,0.0,1.0,1.0
prod_benign,all,down_up_ratio,167208,0.6350294244294531,0.5969943378773641,0.0,1.0,2.0,43.0
prod_benign,all,pkt_size_avg,167208,223.6025354731515,243.79858779477814,0.0,126.25,1092.81187133789,2612.0
prod_benign,benign,flow_duration,167208,25999714.957101334,42200915.00878249,1.0,364468.0,118996656.88,120000000.0
prod_benign,benign,fwd_packets,167208,12.710665757619253,280.26172627850667,1.0,4.0,112.0,112141.0
prod_benign,benign,bwd_packets,167208,14.212902492703698,393.50367226786864,0.0,3.0,153.0,157388.0
prod_benign,benign,fwd_bytes,167208,1435.216688196737,8549.476849633238,0.0,280.0,14761.579999999958,820328.0
prod_benign,benign,bwd_bytes,167208,16090.877840773168,988233.9897011768,0.0,382.0,237812.57999999996,399000000.0
prod_benign,benign,fwd_pkt_len_max,167208,477.71492392708484,1065.194984328132,0.0,180.0,5792.0,24820.0
prod_benign,benign,fwd_pkt_len_min,167208,19.49365460982728,46.14158824378703,0.0,0.0,77.0,2065.0
prod_benign,benign,fwd_pkt_len_mean,167208,112.15082912581421,261.5296110926313,0.0,47.0,1656.4285888671875,4640.7578125
prod_benign,benign,bwd_pkt_len_max,167208,877.5599672264485,1095.523373630668,0.0,213.0,4380.0,19530.0
prod_benign,benign,bwd_pkt_len_min,167208,53.02097985742309,79.62603607964229,0.0,2.0,274.0,1460.0
prod_benign,benign,bwd_pkt_len_mean,167208,315.6055372581091,377.50201195607616,0.0,149.0,1752.0555468749994,3675.0556640625
prod_benign,benign,flow_bytes_per_s,167208,386429.6790682281,7708454.743214,0.0,2158.589111328125,2619573.2624999858,1450000000.0
prod_benign,benign,flow_pkts_per_s,167208,5071.845873033763,44896.914564533494,0.019282525405287743,19.8939151763916,45940.43917968385,3000000.0
prod_benign,benign,flow_iat_mean,167208,1567037.7559485491,4402229.462978164,0.5,67437.4609375,27400000.0,104000000.0
prod_benign,benign,flow_iat_std,167208,3372179.2484477693,8356715.3049046835,0.0,77930.55078125,47300000.0,84800000.0
prod_benign,benign,flow_iat_max,167208,9793356.195493039,21065723.082390293,1.0,218460.5,99500000.0,120000000.0
prod_benign,benign,flow_iat_min,167208,20234.492308980432,580169.41806093,0.0,3.0,281702.40999999974,104000000.0
prod_benign,benign,fwd_iat_mean,167208,3670451.735797019,12484278.247937784,0.0,32466.37109375,81192999.9999993,120000000.0
prod_benign,benign,bwd_iat_mean,167208,3708873.6387524987,12562160.445650266,0.0,15704.91943359375,81000000.0,120000000.0
prod_benign,benign,syn_flag_count,167208,0.0426056169561265,0.20196628025468588,0.0,0.0,1.0,1.0
prod_benign,benign,psh_flag_count,167208,0.45927228362279315,0.49833849251156365,0.0,0.0,1.0,1.0
prod_benign,benign,ack_flag_count,167208,0.11442634323716569,0.3183283763828415,0.0,0.0,1.0,1.0
prod_benign,benign,down_up_ratio,167208,0.6350294244294531,0.5969943378773641,0.0,1.0,2.0,43.0
prod_benign,benign,pkt_size_avg,167208,223.6025354731515,243.79858779477814,0.0,126.25,1092.81187133789,2612.0
honeypot_pool,all,flow_duration,141962,26339715.994780295,42674904.86965054,1.0,341297.5,119014014.95999998,119999992.0
honeypot_pool,all,fwd_packets,141962,13.34210563390203,64.71874932010387,1.0,4.0,121.0,9453.0
honeypot_pool,all,bwd_packets,141962,14.673673236499909,79.45754884252949,0.0,3.0,165.0,6870.0
honeypot_pool,all,fwd_bytes,141962,1408.9040940533382,36996.81112462415,0.0,192.0,15772.719999999274,12900000.0
honeypot_pool,all,bwd_bytes,141962,15500.90280497598,139156.89720199714,0.0,371.0,254480.97999999725,12300000.0
honeypot_pool,all,fwd_pkt_len_max,141962,372.86351277102324,699.337178988631,0.0,79.0,3361.389999999985,23360.0
honeypot_pool,all,fwd_pkt_len_min,141962,19.51427846888604,44.327343822204654,0.0,0.0,78.0,2065.0
honeypot_pool,all,fwd_pkt_len_mean,141962,81.65957867974345,163.60137096286934,0.0,46.0,707.4704595947238,4317.09765625
honeypot_pool,all,bwd_pkt_len_max,141962,908.8955424691114,1129.3441892523276,0.0,198.0,4380.0,11680.0
honeypot_pool,all,bwd_pkt_len_min,141962,51.916991871064084,76.43376984088758,0.0,2.0,255.0,1543.0
honeypot_pool,all,bwd_pkt_len_mean,141962,325.8990520851071,395.66859717113414,0.0,147.0,1783.8695068359375,3202.233642578125
honeypot_pool,all,flow_bytes_per_s,141962,397196.6994040745,7695829.77955721,0.0,2165.9556884765625,3189254.7824998843,1300000000.0
honeypot_pool,all,flow_pkts_per_s,141962,6992.687474445566,55242.85327155554,0.01956937275826931,20.244677543640137,85106.3828125,4000000.0
honeypot_pool,all,flow_iat_mean,141962,1480976.3963599175,4444593.455528595,0.3333333432674408,65981.04296875,28400000.0,102000000.0
honeypot_pool,all,flow_iat_std,141962,3007146.189784288,7939027.59094228,0.0,78330.49609375,49000000.0,84800000.0
honeypot_pool,all,flow_iat_max,141962,8473475.013059832,18150921.919883355,1.0,207211.0,90800000.0,120000000.0
honeypot_pool,all,flow_iat_min,141962,15202.848311519983,429503.2340236312,0.0,3.0,272441.5099999984,102000000.0
honeypot_pool,all,fwd_iat_mean,141962,3545019.154001696,12876313.377982985,0.0,25339.9775390625,84538999.99999848,120000000.0
honeypot_pool,all,bwd_iat_mean,141962,3548219.386826135,12890302.215911457,0.0,13774.89990234375,84400000.0,120000000.0
honeypot_pool,all,syn_flag_count,141962,0.026922697623307644,0.16185754840597205,0.0,0.0,1.0,1.0
honeypot_pool,all,psh_flag_count,141962,0.4901452501373607,0.49990287447177667,0.0,0.0,1.0,1.0
honeypot_pool,all,ack_flag_count,141962,0.07940152998689791,0.2703644337235164,0.0,0.0,1.0,1.0
honeypot_pool,all,down_up_ratio,141962,0.6487933390625661,0.7811003559176749,0.0,1.0,2.0,156.0
honeypot_pool,all,pkt_size_avg,141962,214.34825834159784,246.73201805906905,0.0,116.25,1100.0433947753897,3558.0
honeypot_pool,benign,flow_duration,141604,26367313.6801644,42704229.67628288,1.0,336455.0,119011736.8,119999992.0
honeypot_pool,benign,fwd_packets,141604,13.129113584362024,59.51841930201437,1.0,4.0,118.0,9453.0
honeypot_pool,benign,bwd_packets,141604,14.49300867207141,75.3701783282959,0.0,3.0,164.0,6870.0
honeypot_pool,benign,fwd_bytes,141604,1316.1147495833452,34883.4413368636,0.0,192.0,15233.880000000005,12900000.0
honeypot_pool,benign,bwd_bytes,141604,15509.613224202707,139320.54510248144,0.0,373.0,254831.67000000025,12300000.0
honeypot_pool,benign,fwd_pkt_len_max,141604,373.1839354820485,699.9372346088301,0.0,79.0,3365.0,23360.0
honeypot_pool,benign,fwd_pkt_len_min,141604,19.562427615039123,44.37291041624025,0.0,0.0,78.0,2065.0
honeypot_pool,benign,fwd_pkt_len_mean,141604,81.67949859200368,163.69849723179274,0.0,46.0,707.7119561767579,4317.09765625
honeypot_pool,benign,bwd_pkt_len_max,141604,910.0751108725742,1129.0825661053427,0.0,199.0,4380.0,11680.0
honeypot_pool,benign,bwd_pkt_len_min,141604,52.04714556085986,76.4863879818602,0.0,2.0,255.0,1543.0
honeypot_pool,benign,bwd_pkt_len_mean,141604,326.28367050067135,395.591197494902,0.0,147.0,1783.8695068359375,3202.233642578125
honeypot_pool,benign,flow_bytes_per_s,141604,398194.6469121905,7705526.058797382,0.0,2183.1468505859375,3200000.0,1300000000.0
honeypot_pool,benign,flow_pkts_per_s,141604,6990.579208019568,55289.109670983446,0.01956937275826931,20.40545654296875,85106.3828125,4000000.0
honeypot_pool,benign,flow_iat_mean,141604,1481752.24096534,4449387.352357064,0.3333333432674408,65423.0,28400000.0,102000000.0
honeypot_pool,benign,flow_iat_std,141604,3008804.5485025616,7947512.862191712,0.0,77654.76953125,49100000.0,84800000.0
honeypot_pool,benign,flow_iat_max,141604,8477458.776920144,18162140.633842517,1.0,206101.0,90800000.0,120000000.0
honeypot_pool,benign,flow_iat_min,141604,15238.972910369763,430044.522963136,0.0,3.0,272757.53,102000000.0
honeypot_pool,benign,fwd_iat_mean,141604,3549662.352678844,12891241.867735798,0.0,25065.27734375,84700000.0,120000000.0
honeypot_pool,benign,bwd_iat_mean,141604,3555683.7491458734,12905570.923839271,0.0,13864.67138671875,84500000.0,120000000.0
honeypot_pool,benign,syn_flag_count,141604,0.026863647919550294,0.161684855011237,0.0,0.0,1.0,1.0
honeypot_pool,benign,psh_flag_count,141604,0.4894918222649078,0.49988956600502044,0.0,0.0,1.0,1.0
honeypot_pool,benign,ack_flag_count,141604,0.07896669585604926,0.2696867753554621,0.0,0.0,1.0,1.0
honeypot_pool,benign,down_up_ratio,141604,0.649635603514025,0.7815579466113434,0.0,1.0,2.0,156.0
honeypot_pool,benign,pkt_size_avg,141604,214.616266407468,246.79866678704775,0.0,116.25,1100.3176477050781,3558.0
honeypot_pool,attack,flow_duration,358,15423675.097765364,26671286.431498427,4.0,5561769.0,119981175.28,119995184.0
honeypot_pool,attack,fwd_packets,358,97.58938547486034,502.6155739674154,1.0,3.0,2888.83000000001,5523.0
honeypot_pool,attack,bwd_packets,358,86.1340782122905,501.50579282329676,0.0,1.0,2887.26000000001,5525.0
honeypot_pool,attack,fwd_bytes,358,38110.977653631286,245163.0268961838,0.0,0.0,1283302.4900000056,2866110.0
honeypot_pool,attack,bwd_bytes,358,12055.567039106145,36428.11896823581,0.0,0.0,183663.88,183697.0
honeypot_pool,attack,fwd_pkt_len_max,358,246.12290502793297,375.3064319396191,0.0,0.0,1460.0,1460.0
honeypot_pool,attack,fwd_pkt_len_min,358,0.4692737430167598,1.6110321574120114,0.0,0.0,6.0,6.0
honeypot_pool,attack,fwd_pkt_len_mean,358,73.7804187476302,118.86599543023063,0.0,0.0,472.47502410888694,920.75
honeypot_pool,attack,bwd_pkt_len_max,358,442.3268156424581,1136.1734720343827,0.0,0.0,6414.64000000001,7926.0
honeypot_pool,attack,bwd_pkt_len_min,358,0.43575418994413406,1.5571266568943372,0.0,0.0,6.0,6.0
honeypot_pool,attack,bwd_pkt_len_mean,358,173.76635343269263,396.9572268444356,0.0,0.0,1766.144444580078,1773.2025146484375
honeypot_pool,attack,flow_bytes_per_s,358,2466.646501128234,31713.237643722085,0.0,0.0,15141.602333984381,600000.0
honeypot_pool,attack,flow_pkts_per_s,358,7826.595181113994,32074.052602781412,0.05306120961904526,0.9073068499565125,100000.0,500000.0
honeypot_pool,attack,flow_iat_mean,358,1174097.3474598464,1671929.0799551727,4.0,1265352.9375,3446796.66,28300000.0
honeypot_pool,attack,flow_iat_std,358,2351195.8324033706,3045836.0993033117,0.0,2301355.0,12944000.000000006,40000000.0
honeypot_pool,attack,flow_iat_max,358,6897729.488826816,12877442.976613808,4.0,5004609.0,55702000.00000001,104000000.0
honeypot_pool,attack,flow_iat_min,358,914.0558659217877,15396.65776788781,0.0,84.0,585.5800000000007,291814.0
honeypot_pool,attack,fwd_iat_mean,358,1708439.529759242,3203829.0692035127,0.0,1597325.375,4796022.810000009,56500000.0
honeypot_pool,attack,bwd_iat_mean,358,595751.3367585763,1276258.1137343824,0.0,0.0,6151338.005000009,8532630.0
honeypot_pool,attack,syn_flag_count,358,0.05027932960893855,0.21852075101237925,0.0,0.0,1.0,1.0
honeypot_pool,attack,psh_flag_count,358,0.7486033519553073,0.43381605940373574,0.0,1.0,1.0,1.0
honeypot_pool,attack,ack_flag_count,358,0.25139664804469275,0.43381605940373574,0.0,0.0,1.0,1.0
honeypot_pool,attack,down_up_ratio,358,0.31564245810055863,0.46477123054767033,0.0,0.0,1.0,1.0
honeypot_pool,attack,pkt_size_avg,358,108.33983890171157,191.31089055714276,0.0,0.0,754.8678430175781,928.25
trusted_eval,all,flow_duration,200801,24014823.96083685,39994499.54920828,1.0,766561.0,118707080.0,119999992.0
trusted_eval,all,fwd_packets,200801,10.044133246348375,40.2133250657901,1.0,4.0,93.0,5895.0
trusted_eval,all,bwd_packets,200801,11.17023819602492,59.17574342250432,0.0,5.0,124.0,10650.0
trusted_eval,all,fwd_bytes,200801,1301.4359689443777,5477.2496050858435,0.0,86.0,12976.0,624920.0
trusted_eval,all,bwd_bytes,200801,13129.376990154431,111014.32787022613,0.0,2896.0,181571.0,19400000.0
trusted_eval,all,fwd_pkt_len_max,200801,550.7734672636093,1577.8775072099922,0.0,42.0,8760.0,24820.0
trusted_eval,all,fwd_pkt_len_min,200801,18.786599668328346,96.17623309489503,0.0,0.0,79.0,2325.0
trusted_eval,all,fwd_pkt_len_mean,200801,141.85831712198478,410.6868472131305,0.0,37.0,2320.199951171875,5940.85693359375
trusted_eval,all,bwd_pkt_len_max,200801,2481.1091478628096,3156.6879666801883,0.0,1418.0,11595.0,11680.0
trusted_eval,all,bwd_pkt_len_min,200801,35.57031090482617,72.8745164905863,0.0,0.0,260.0,1639.0
trusted_eval,all,bwd_pkt_len_mean,200801,837.1197628713651,983.6842200427441,0.0,271.0,2901.75,5800.5
trusted_eval,all,flow_bytes_per_s,200801,217250.2798943677,3092628.7673358265,0.0,3668.06298828125,2281690.25,617000000.0
trusted_eval,all,flow_pkts_per_s,200801,2903.1198116392034,31867.28632226143,0.024747852236032486,10.948585510253906,28037.3828125,3000000.0
trusted_eval,all,flow_iat_mean,200801,1661078.0267252687,4265686.748002399,0.5,110177.0,25700000.0,80800000.0
trusted_eval,all,flow_iat_std,200801,4000767.959215578,8853139.089505572,0.0,246031.5625,44900000.0,84800000.0
trusted_eval,all,flow_iat_max,200801,12348923.372657506,25006186.681952987,1.0,682257.0,96800000.0,120000000.0
trusted_eval,all,flow_iat_min,200801,13422.204635435082,442626.1395518183,0.0,4.0,184269.0,80800000.0
trusted_eval,all,fwd_iat_mean,200801,3621257.6357010715,11857034.081018671,0.0,18005.0,76300000.0,120000000.0
trusted_eval,all,bwd_iat_mean,200801,2807817.1505345628,11609237.479002606,0.0,35349.80078125,76200000.0,120000000.0
trusted_eval,all,syn_flag_count,200801,0.0277140054083396,0.1641521833926254,0.0,0.0,1.0,1.0
trusted_eval,all,psh_flag_count,200801,0.5414415266856241,0.4982796402282203,0.0,1.0,1.0,1.0
trusted_eval,all,ack_flag_count,200801,0.18113953615768846,0.3851337489733482,0.0,0.0,1.0,1.0
trusted_eval,all,down_up_ratio,200801,0.7804443204964119,0.905397243420924,0.0,1.0,5.0,124.0
trusted_eval,all,pkt_size_avg,200801,536.528364234044,559.7625190030408,0.0,244.55882263183594,1661.857177734375,2357.0
trusted_eval,benign,flow_duration,140410,26369525.836486004,42068695.75592975,1.0,675477.5,119100246.8,119999992.0
trusted_eval,benign,fwd_packets,140410,12.502378747952426,47.855586572472546,1.0,4.0,122.0,5895.0
trusted_eval,benign,bwd_packets,140410,14.007663271846734,70.56213430563143,0.0,4.0,169.9100000000035,10650.0
trusted_eval,benign,fwd_bytes,140410,1810.5755145644898,6099.854023340192,0.0,370.0,14271.460000000021,624920.0
trusted_eval,benign,bwd_bytes,140410,14393.828160387437,132715.3690565305,0.0,346.0,250177.98000000132,19400000.0
trusted_eval,benign,fwd_pkt_len_max,140410,774.5349191653016,1821.861559080446,0.0,194.0,10135.0,24820.0
trusted_eval,benign,fwd_pkt_len_min,140410,26.614899223702015,114.11905330826208,0.0,0.0,94.0,2325.0
trusted_eval,benign,fwd_pkt_len_mean,140410,198.03503445862617,474.80284867719126,0.0,48.0,2321.39990234375,3867.0
trusted_eval,benign,bwd_pkt_len_max,140410,866.6144220497116,1118.5059478496034,0.0,183.0,4380.0,11680.0
trusted_eval,benign,bwd_pkt_len_min,140410,50.34676305106474,78.70406760445998,0.0,2.0,281.9100000000035,1639.0
trusted_eval,benign,bwd_pkt_len_mean,140410,312.6981393384011,392.6271739916549,0.0,140.25,1787.844047851563,3273.08447265625
trusted_eval,benign,flow_bytes_per_s,140410,260316.46203797858,3422322.7327588345,0.0,1932.4335327148438,2461538.5,617000000.0
trusted_eval,benign,flow_pkts_per_s,140410,3786.5361937626526,35047.32719561875,0.024747852236032486,13.16228437423706,32258.064453125,3000000.0
trusted_eval,benign,flow_iat_mean,140410,1661185.2210708717,4716687.205996595,0.5,97081.109375,29600000.0,80800000.0
trusted_eval,benign,flow_iat_std,140410,3542319.411764552,8706453.328650776,0.0,146567.3046875,51100000.0,84800000.0
trusted_eval,benign,flow_iat_max,140410,10273543.306381311,21220933.534748845,1.0,427196.0,98200000.0,120000000.0
trusted_eval,benign,flow_iat_min,140410,17622.343650737126,502197.8582947639,0.0,3.0,249966.46000000002,80800000.0
trusted_eval,benign,fwd_iat_mean,140410,4026264.165470887,13691226.601681596,0.0,45709.365234375,88100000.0,120000000.0
trusted_eval,benign,bwd_iat_mean,140410,3909855.2344029387,13606275.636275297,0.0,21066.1669921875,88100000.0,120000000.0
trusted_eval,benign,syn_flag_count,140410,0.039633929207321415,0.1950976188037938,0.0,0.0,1.0,1.0
trusted_eval,benign,psh_flag_count,140410,0.4855067302898654,0.49978990099151593,0.0,0.0,1.0,1.0
trusted_eval,benign,ack_flag_count,140410,0.1166654796666904,0.32102125400171166,0.0,0.0,1.0,1.0
